"Year","Month","Sample_Date","SampleID","Plot","Depth","Temperature","CO2","Vegetation","H2S","pH","CH4","NH4","SO4","Cl","Salinity"
2020,"May",12,"322-80",322,80,2,0,3,3.193984065,6.92,152.3859808,289.1541215,1.682769807,162.1141044,10.38475562
2020,"May",12,"322-120",322,120,2,0,3,2.15472859,7.07,67.82959422,182.8097203,5.546612601,141.2269817,9.046765176
2020,"May",12,"323-10",323,10,3,0,3,0.187128102,6.74,28.58425034,10.16718102,15.73580786,111.9419944,7.170823066
2020,"May",12,"323-20",323,20,3,0,3,1.317399094,6.71,141.661114,39.15362638,14.70528696,151.6148491,9.712192745
2020,"May",12,"323-40",323,40,3,0,3,2.051280506,6.91,147.7205646,173.3906448,-99,-99,-99
2020,"May",12,"323-80",323,80,3,0,3,3.246797869,6.88,155.7349093,299.5454887,2.723780412,163.0233456,10.44299992
2020,"May",12,"323-120",323,120,3,0,3,2.119678853,6.9,58.02987565,214.8061919,6.667935122,170.3293315,10.91100786
2020,"May",12,"330-10",330,10,0,0,3,0.198183634,5.68,16.44163883,10.69546921,12.24975671,96.6849732,6.193486516
2020,"May",12,"330-20",330,20,0,0,3,0.311126307,6.46,46.96416472,9.791257505,14.9932252,115.0698815,7.371189731
2020,"May",12,"330-40",330,40,0,0,3,0.118224861,6.76,38.50257482,17.74832053,11.37729881,124.4243724,7.970421108
2020,"May",12,"330-80",330,80,0,0,3,1.25415103,6.76,66.365227,60.18598999,7.859828447,106.4824062,6.821091949
2020,"May",12,"330-120",330,120,0,0,3,1.859045461,6.81,34.58894824,130.6542224,7.779525889,126.8711791,8.127159023
2020,"May",13,"331-10",331,10,1,0,3,0.553860052,6.84,19.9212394,8.525361115,14.6914005,104.5866065,6.699650526
2020,"May",13,"331-20",331,20,1,0,3,1.253552096,6.81,47.55732246,20.88292112,17.12840299,134.2041354,8.596894636
2020,"May",13,"331-40",331,40,1,0,3,1.111385095,7.02,28.43425917,50.17938043,10.07712726,145.7945783,9.339356965
2020,"May",13,"331-80",331,80,1,0,3,2.911301086,6.69,83.21187099,177.4923888,7.432046163,151.4940141,9.70445228
2020,"May",13,"331-120",331,120,1,0,3,2.837165907,6.72,107.1953069,225.1744862,5.511709295,145.1094161,9.295466742
2020,"May",13,"332-10",332,10,2,0,3,0.333492734,6.69,25.4582993,10.51462687,16.87282283,114.9971114,7.366528213
2020,"May",13,"332-20",332,20,2,0,3,0.767886408,6.9,47.59504074,42.28259819,16.76867124,142.7668745,9.14540786
2020,"May",13,"332-40",332,40,2,0,3,1.377900371,6.84,50.55861966,104.8540483,11.7244947,161.0497828,10.31657714
2020,"May",13,"332-80",332,80,2,0,3,3.340667112,6.85,105.0669184,253.4461722,4.810779788,155.1877743,9.941067726
2020,"May",13,"332-120",332,120,2,0,3,2.69451095,6.89,149.1434194,291.7847486,3.979092327,143.0731819,9.16502935
2020,"May",13,"333-10",333,10,3,0,3,0.39267644,6.67,87.53869621,4.004302578,15.00282907,112.8059915,7.226169127
2020,"May",13,"333-20",333,20,3,0,3,1.636441241,6.87,236.396571,94.39124162,11.58413911,141.3555063,9.054998229
2020,"May",13,"333-40",333,40,3,0,3,0.220723278,7.17,46.7975686,140.7356706,6.540112289,140.7510635,9.016278736
2020,"May",13,"333-80",333,80,3,0,3,2.961797637,6.74,117.185262,300.7257405,1.226291329,154.901213,9.922711136
2020,"May",13,"333-120",333,120,3,0,3,3.340667112,6.77,266.4849795,325.3349916,0.90595446,188.5351622,12.0772397
2020,"May",13,"440-10",440,10,0,0,4,0.2760168,6.8,40.40524359,13.19867617,10.11344354,83.84410155,5.370924034
2020,"May",13,"440-20",440,20,0,0,4,0.018236876,6.87,145.4039216,39.00545767,10.99546475,99.86945839,6.397478746
2020,"May",13,"440-40",440,40,0,0,4,2.961797637,6.66,443.8093769,147.9208533,4.643892701,119.8003921,7.674217487
2020,"May",13,"440-80",440,80,0,0,4,2.648571448,7.17,83.82075175,257.7942734,1.081372427,133.1526121,8.529536001
2020,"May",13,"440-120",440,120,0,0,4,2.812876097,6.93,415.4290675,379.0442329,0,187.4196192,12.00578008
2020,"May",13,"441-10",441,10,1,0,4,0.116821431,7.21,17.89250286,10.50423263,9.279064255,80.85113399,5.179200069
2020,"May",13,"441-20",441,20,1,0,4,1.488761011,7.03,179.7598838,113.6116056,6.422669994,107.2313315,6.869066715
2020,"May",13,"441-40",441,40,1,0,4,2.136281326,6.72,455.1841316,216.8986081,1.837507798,112.4323075,7.202231617
2020,"May",13,"441-80",441,80,1,0,4,1.554159674,7.05,197.934705,370.4220135,0.83750156,117.3096502,7.51466517
2020,"May",13,"441-120",441,120,1,0,4,1.389798846,6.94,403.924993,283.0621662,3.386696818,97.46893935,6.243705937
2020,"May",13,"442-10",442,10,2,0,4,0.26440208,6.74,20.63105738,8.049295178,10.02739239,81.48927504,5.220078204
2020,"May",13,"442-20",442,20,2,0,4,1.232179921,6.7,116.5817696,79.78136996,7.959978166,101.7978449,6.521007615
2020,"May",13,"442-40",442,40,2,0,4,2.764918553,6.94,180.1262899,252.824522,0,142.4573004,9.125577119
2020,"May",13,"442-80",442,80,2,0,4,3.09190422,6.82,144.9351373,248.8726714,2.111684342,125.237574,8.022513304
2020,"May",13,"442-120",442,120,2,0,4,2.648571448,6.8,129.4059838,248.7529184,4.207252027,125.5649619,8.043485165
2020,"May",13,"443-10",443,10,3,0,4,0.306016664,7.11,19.69582423,6.911641238,9.809373051,94.33096756,6.04269327
2020,"May",13,"443-20",443,20,3,0,4,1.319918656,6.88,166.8871746,73.49433502,7.351094822,114.0001354,7.302663774
2020,"May",13,"443-40",443,40,3,0,4,1.554159674,6.9,210.5487745,106.4862993,6.565539613,122.0704147,7.819630933
2020,"May",13,"443-80",443,80,3,0,4,2.603415181,6.94,134.5626111,216.2057456,3.293434186,128.1073681,8.206347003
2020,"May",13,"443-120",443,120,3,0,4,1.977203064,6.81,73.48863798,198.0312944,7.586400499,135.9363921,8.707859796
2020,"May",15,"450-10",450,10,0,0,4,0.170980887,6.8,6.446201844,5.605797622,7.861737367,73.24812976,4.692165683
2020,"May",15,"450-20",450,20,0,0,4,0.057455323,7.14,9.602842534,15.55980472,9.601871491,83.77947814,5.366784378
2020,"May",15,"450-40",450,40,0,0,4,1.065632483,6.81,137.6563699,93.45829847,7.530333749,101.0342087,6.472090499
2020,"May",15,"450-80",450,80,0,0,4,1.121651463,6.94,256.5754834,367.2494151,0.939148472,110.916426,7.105127051
2020,"May",15,"450-120",450,120,0,0,4,1.242678775,6.83,356.3140948,467.8519924,1.420683094,112.2178646,7.188494803
2020,"May",15,"451-10",451,10,1,0,4,0.379681358,7.09,19.65700473,71.48119291,9.783568309,94.33671932,6.043061717
2020,"May",15,"451-20",451,20,1,0,4,0.874549071,6.93,62.91167698,139.481601,9.608849033,101.9662595,6.531795947
2020,"May",15,"451-40",451,40,1,0,4,1.942029813,6.87,210.7874222,261.3343058,3.945502183,109.7009873,7.0272683
2020,"May",15,"451-80",451,80,1,0,4,1.057861498,7.08,54.92159699,225.3768532,7.255087336,110.2487391,7.062356265
2020,"May",15,"451-120",451,120,1,0,4,0.913810239,7.11,134.5530077,309.6503852,4.63025577,109.7285303,7.029032655
2020,"May",15,"452-10",452,10,2,0,4,0.420649356,7.16,15.8594439,83.72797693,9.61169058,106.7273371,6.836781769
2020,"May",15,"452-20",452,20,2,0,4,1.073460553,7.06,98.00229796,187.5180734,7.945280724,106.3177179,6.810542322
2020,"May",15,"452-40",452,40,2,0,4,0.65738114,6.92,123.4811167,232.7025551,5.597841547,112.5650183,7.210732829
2020,"May",15,"452-80",452,80,2,0,4,1.752891113,6.97,122.2042125,304.4496961,2.889996881,124.7444626,7.990925498
2020,"May",15,"452-120",452,120,2,0,4,1.337042696,6.93,57.70977393,296.5647804,6.226072988,136.0154951,8.712926985
2020,"May",15,"453-10",453,10,3,0,4,0.155462358,6.92,13.29576334,17.62889608,11.31060512,91.31109168,5.849245607
2020,"May",15,"453-20",453,20,3,0,4,0.390961357,6.9,67.79300703,57.78045281,11.19863069,103.3699436,6.621713352
2020,"May",15,"453-40",453,40,3,0,4,1.407329375,6.89,179.9612303,180.0805288,7.687520274,126.3139379,8.091463184
2020,"May",15,"453-80",453,80,3,0,4,1.189288018,7.2,62.48604224,233.1499262,5.786394261,124.8152891,7.995462514
2020,"May",15,"453-120",453,120,3,0,4,2.183303572,6.91,-99,329.0551069,3.431331878,127.9895853,8.198802056
2020,"May",15,"460-10",460,10,0,0,4,0.230819123,6.94,8.813682361,33.45464894,10.35237991,87.55332299,5.608529897
2020,"May",15,"460-20",460,20,0,0,4,0.399640737,6.81,67.6259858,131.3170783,9.186222707,100.0088237,6.40640623
2020,"May",15,"460-40",460,40,0,0,4,0.439533585,7.1,42.45965836,290.9167202,4.284775421,110.8815458,7.102892696
2020,"May",15,"460-80",460,80,0,0,4,1.459785181,7.18,118.863788,348.4598286,2.889279476,116.169275,7.441614846
2020,"May",15,"460-120",460,120,0,0,4,0.893964146,7.23,118.5809294,352.7657755,2.637395508,118.9291114,7.618404859
2020,"May",15,"461-10",461,10,1,0,4,0.234222744,7.18,7.745482128,51.50910653,11.71907361,98.72353173,6.324072804
2020,"May",15,"461-20",461,20,1,0,4,0.606529887,6.84,91.90332929,114.0153827,11.86296631,102.1581157,6.544085896
2020,"May",15,"461-40",461,40,1,0,4,0.913810239,6.96,152.6128514,228.5725454,8.168412352,114.7643724,7.351619379
2020,"May",15,"461-80",461,80,1,0,4,1.215690329,6.92,117.4629648,199.8626102,5.575424205,120.4454753,7.715540325
2020,"May",15,"461-120",461,120,1,0,4,0.907146398,6.85,50.45512612,326.4010844,4.969906425,126.7449619,8.119073782
2020,"May",15,"462-10",462,10,2,0,4,0.116857962,6.74,10.49664273,7.370406961,11.97878977,88.14095628,5.646172598
2020,"May",15,"462-20",462,20,2,0,4,0.572035642,6.99,94.25240203,74.68051091,9.59643481,102.528598,6.567818312
2020,"May",15,"462-40",462,40,2,0,4,0.350311375,7.13,118.9715436,220.0952023,4.152925764,116.5151989,7.463774087
2020,"May",15,"462-80",462,80,2,0,4,1.356758513,7.09,123.9983438,311.8765699,2.439129757,122.0257489,7.81676973
2020,"May",15,"462-120",462,120,2,0,4,1.481310938,6.85,63.51510851,296.221743,4.698431067,133.2249224,8.534168065
2020,"May",15,"463-10",463,10,3,0,4,0.755459856,6.74,37.80192124,26.30313981,11.45246413,102.9916671,6.597481662
2020,"May",15,"463-20",463,20,3,0,4,1.180615291,6.86,280.2871099,111.2461173,5.479360574,108.4729704,6.948603808
2020,"May",15,"463-40",463,40,3,0,4,1.702316783,7.17,119.973671,304.8121174,0.991615721,118.034787,7.561116092
2020,"May",15,"463-80",463,80,3,0,4,1.791805469,6.89,197.4391935,344.7121454,1.585127885,129.6281805,8.303767433
2020,"May",15,"463-120",463,120,3,0,4,1.242678775,7.51,40.29377019,278.9279632,3.496456644,123.5919549,7.917097984
2020,"May",11,"610-10",610,10,0,1,3,0.139156169,6,7.740348051,4.37891254,23.85523706,149.4251509,9.571924731
2020,"May",11,"610-20",610,20,0,1,3,0.587353133,6.29,37.46745175,3.786717056,25.96490954,176.9335063,11.33405909
2020,"May",11,"610-40",610,40,0,1,3,0.458102626,6.5,15.09350986,6.681894982,22.98412976,163.1165501,10.44897043
2020,"May",11,"610-80",610,80,0,1,3,0.834219317,7,25.46691616,40.96343361,15.75487835,167.5468519,10.73276737
2020,"May",11,"610-120",610,120,0,1,3,0.84033963,6.91,30.06675582,39.45004515,13.68154398,152.0342539,9.73905904
2020,"May",11,"613-10",613,10,3,1,3,0.609217409,6.61,154.9678854,11.68265685,23.02593263,154.4072017,9.891065687
2020,"May",11,"613-20",613,20,3,1,3,2.035081608,6.74,440.0868143,66.88843595,19.7358952,189.1714386,12.11799839
2020,"May",11,"613-40",613,40,3,1,3,2.28757573,6.94,307.6243374,217.0830016,6.071478478,191.2826488,12.25323861
2020,"May",11,"613-80",613,80,3,1,3,2.390138675,6.93,277.6979383,358.2475982,2.846366188,181.1820649,11.60621389
2020,"May",11,"613-120",613,120,3,1,3,3.321086919,6.91,464.0589925,456.7528978,0,218.4617743,13.99428311
2020,"May",11,"620-10",620,10,0,1,3,0.471694915,6.84,26.81615371,15.08940759,20.83887087,137.462536,8.805621748
2020,"May",11,"620-20",620,20,0,1,3,0.684803476,6.53,29.13435589,18.4316602,24.53302558,159.0812102,10.19047402
2020,"May",11,"620-40",620,40,0,1,3,1.117543325,6.75,30.00459582,32.59065762,17.74145352,166.3246798,10.65447729
2020,"May",11,"620-80",620,80,0,1,3,0.74758606,6.91,23.76300099,87.58590509,16.86045228,185.4191058,11.87763089
2020,"May",11,"620-120",620,120,0,1,3,1.670581023,6.94,35.51489659,129.0613277,11.47937305,199.671134,12.79058945
2020,"May",12,"623-10",623,10,3,1,3,0.092442399,6.71,14.45006404,9.007607359,16.96070805,108.7202285,6.964442705
2020,"May",12,"623-20",623,20,3,1,3,0.754313913,6.93,115.0572405,48.49151858,7.161306925,139.8451255,8.958246028
2020,"May",12,"623-40",623,40,3,1,3,0.09710436,7.03,74.09102648,98.52456638,10.35783531,147.9881382,9.479872357
2020,"May",12,"623-80",623,80,3,1,3,0.949002197,7.07,21.17079635,248.2620251,1.580408609,150.1226883,9.616607685
2020,"May",12,"623-120",623,120,3,1,3,1.741004853,7.01,131.9515658,354.4164796,0.04275733,149.8299915,9.597858072
2020,"May",12,"630-10",630,10,0,1,3,0.175246351,6.68,9.02818484,6.958060822,14.87851216,101.9935994,6.533547292
2020,"May",12,"630-20",630,20,0,1,3,0.414553521,6.67,31.16363943,6.294972237,16.65342171,119.5327673,7.657073936
2020,"May",12,"630-40",630,40,0,1,3,0.867148404,6.64,16.67143592,5.705232773,15.24893949,124.5913286,7.981116018
2020,"May",12,"630-80",630,80,0,1,3,1.684825657,6.63,54.90997997,29.50307272,10.09553649,113.5549958,7.274148952
2020,"May",12,"630-120",630,120,0,1,3,0.67250353,7.08,57.21834209,22.69134453,8.018643169,79.79790691,5.111732291
2020,"May",13,"633-10",633,10,3,1,3,0.325000468,6.66,113.4780942,9.426455212,16.55002495,118.5074302,7.591392739
2020,"May",13,"633-20",633,20,3,1,3,1.083084095,6.64,381.8328592,81.03877695,14.63090767,158.170976,10.13216611
2020,"May",13,"633-40",633,40,3,1,3,1.366103761,7.05,169.2418728,229.9516901,4.259173425,153.1713709,9.811900656
2020,"May",13,"633-80",633,80,3,1,3,2.15472859,6.94,361.2871749,352.2195505,1.103951965,148.872914,9.536549454
2020,"May",13,"633-120",633,120,3,1,3,1.389798846,6.81,460.1413909,253.4232872,4.964120399,130.3410776,8.349434298
2020,"July",13,"310-10",310,10,0,0,3,0.729403577,6.49,54.05098278,5.935184069,14.4995602,148.8157433,9.532887207
2020,"July",13,"310-20",310,20,0,0,3,1.01918945,6.45,97.51473065,14.2820784,15.21828759,142.5730917,9.132994493
2020,"July",13,"310-40",310,40,0,0,3,0.735379426,6.75,46.48987449,45.17718036,14.39042732,148.4567786,9.50989259
2020,"July",13,"310-80",310,80,0,0,3,1.044445247,6.8,59.45898859,181.6257169,8.462691828,151.0106432,9.673488431
2020,"July",13,"310-120",310,120,0,0,3,1.35606477,6.7,122.8033554,174.9018298,11.46135995,153.3490042,9.823279515
2020,"July",13,"311-10",311,10,1,0,3,0.791414039,6.48,25.93544395,6.456864965,17.2660262,154.1765472,9.87629039
2020,"July",13,"311-20",311,20,1,0,3,1.219589885,6.59,41.95871852,8.369694917,13.29298815,137.6327588,8.816525909
2020,"July",13,"311-40",311,40,1,0,3,1.334114981,6.64,51.55815837,32.88869703,14.01691204,148.6626968,9.523083328
2020,"July",13,"311-80",311,80,1,0,3,1.925992697,6.74,74.7097486,224.3455859,4.908427948,154.0198223,9.866250879
2020,"July",13,"311-120",311,120,1,0,3,1.609517643,6.85,53.41285646,212.0571025,8.553081722,164.4378223,10.53360869
2020,"July",13,"312-10",312,10,2,0,3,0.894453034,6.41,45.41561867,4.659964101,17.04274797,160.6423188,10.29047575
2020,"July",13,"312-20",312,20,2,0,3,1.323273682,6.61,81.80947779,36.5404633,12.40348721,138.5138731,8.872968458
2020,"July",13,"312-40",312,40,2,0,3,1.435772187,6.85,59.83084637,202.7248109,10.20848721,155.977481,9.991654872
2020,"July",13,"312-80",312,80,2,0,3,0.645377912,6.53,47.48149525,338.2459148,1.475399251,160.1839154,10.26111128
2020,"July",13,"312-120",312,120,2,0,3,1.789626331,6.84,50.60785514,347.1724546,3.134734872,157.3151537,10.07734372
2020,"July",13,"313-10",313,10,3,0,3,1.435772187,6.71,154.6545815,13.64446842,12.56247973,163.9154584,10.50014702
2020,"July",13,"313-20",313,20,3,0,3,1.662915135,6.75,295.8870863,74.33334599,6.358075483,149.6901016,9.588896979
2020,"July",13,"313-40",313,40,3,0,3,1.334114981,6.82,243.6800897,196.5805693,5.185511541,152.3907927,9.761898255
2020,"July",13,"313-80",313,80,3,0,3,1.239655427,6.77,407.4627851,519.9067957,0,185.957481,11.91211821
2020,"July",13,"313-120",313,120,3,0,3,1.209679241,6.75,359.5069034,127.6027619,6.110274485,149.6496643,9.586306644
2020,"July",15,"320-10",320,10,0,0,3,1.087141341,6.73,11.22193898,1.663396216,13.58920462,150.1729732,9.619828843
2020,"July",15,"320-20",320,20,0,0,3,1.364854303,6.47,48.4571736,30.24062101,13.46263568,134.0419887,8.58650782
2020,"July",15,"320-40",320,40,0,0,3,1.755788985,6.95,20.27857043,124.1947161,11.56462882,150.0248858,9.610342635
2020,"July",15,"320-80",320,80,0,0,3,0.901838219,6.99,35.087847,104.5299055,14.33654086,152.1747532,9.748059165
2020,"July",15,"320-120",320,120,0,0,3,1.198475028,6.49,53.14708069,11.32330318,14.18577979,138.781701,8.890125019
2020,"July",15,"321-10",321,10,1,0,3,0.651606452,6.35,22.09519521,10.2308137,20.6466282,164.518897,10.53880218
2020,"July",15,"321-20",321,20,1,0,3,1.160151386,6.76,25.6678906,52.37790779,13.92891454,144.3790917,9.248683512
2020,"July",15,"321-40",321,40,1,0,3,1.208252133,6.53,57.11381127,29.55062766,16.5433219,143.1912214,9.172590742
2020,"July",15,"321-80",321,80,1,0,3,2.314430221,6.81,80.11225641,314.115387,3.994993762,160.773574,10.29888372
2020,"July",15,"321-120",321,120,1,0,3,1.888989543,6.84,56.21163067,305.8354667,6.343337492,172.0503949,11.02125601
2020,"July",15,"322-10",322,10,2,0,3,1.387213978,6.54,56.30471279,15.86575944,17.73778228,159.2219887,10.19949204
2020,"July",15,"322-20",322,20,2,0,3,1.888989543,6.7,94.44332364,91.76502844,10.87169058,144.2466657,9.24020055
2020,"July",15,"322-40",322,40,2,0,3,1.888989543,6.97,55.74622004,214.12385,5.631565814,150.1235233,9.616661172
2020,"July",15,"322-80",322,80,2,0,3,2.789982417,6.9,102.4913474,386.1046937,1.611150967,164.2473879,10.52140981
2020,"July",15,"322-120",322,120,2,0,3,0.009686796,6.83,121.6841657,351.8350237,3.948449782,157.6343244,10.0977892
2020,"July",15,"323-10",323,10,3,0,3,2.116555665,6.61,54.79033821,3.100882384,19.90164379,238.1618533,15.25623372
2020,"July",15,"323-20",323,20,3,0,3,2.510324742,6.73,126.868124,33.86308611,18.92761697,253.3815289,16.23117799
2020,"July",15,"323-40",323,40,3,0,3,2.133822432,6.89,80.23397919,185.776623,9.10919214,185.6006375,11.88925948
2020,"July",15,"323-80",323,80,3,0,3,2.953259004,6.84,85.90124859,351.4325276,4.579781659,289.2717207,18.53023728
2020,"July",15,"323-120",323,120,3,0,3,3.618395833,6.9,52.90721521,268.412905,9.777807236,290.6395261,18.61785636
2020,"July",15,"330-10",330,10,0,0,3,0.718337194,6.01,17.1789544,9.37551593,13.99006238,166.6399238,10.67467124
2020,"July",15,"330-20",330,20,0,0,3,0.954615995,6.45,57.06906024,11.42696785,18.51611354,168.2797405,10.77971486
2020,"July",15,"330-40",330,40,0,0,3,0.798362103,6.74,17.07298462,24.78912769,18.17555209,190.4470324,12.19971057
2020,"July",15,"330-80",330,80,0,0,3,1.104951394,6.69,46.59911118,61.49348376,11.21723643,166.7133879,10.67937721
2020,"July",15,"330-120",330,120,0,0,3,1.387213978,6.78,53.99914015,136.8982032,9.326001248,160.7952694,10.30027349
2020,"July",16,"331-10",331,10,1,0,3,0.761831116,6.69,37.70335403,8.488401583,16.70237679,162.9985726,10.44141302
2020,"July",16,"331-20",331,20,1,0,3,1.010692767,6.93,25.37328932,21.24067031,16.82248284,172.3516164,11.04055169
2020,"July",16,"331-40",331,40,1,0,3,1.042054799,7.06,4.562866563,45.52542553,11.83566438,149.5359238,9.57902064
2020,"July",16,"331-80",331,80,1,0,3,2.169722343,6.87,42.3375328,174.5451182,7.143247037,158.572598,10.15789327
2020,"July",16,"331-120",331,120,1,0,3,1.834051221,6.8,66.00708292,177.5391292,7.833792888,149.2949224,9.563582535
2020,"July",16,"332-10",332,10,2,0,3,0.880841681,6.5,28.99536704,6.048837132,20.92818153,173.4883526,11.11336891
2020,"July",16,"332-20",332,20,2,0,3,1.37193381,6.77,21.13982076,16.80509858,14.59276045,148.2093315,9.494041586
2020,"July",16,"332-40",332,40,2,0,3,1.834051221,6.87,25.77978162,101.2472954,11.65031815,161.7436812,10.36102699
2020,"July",16,"332-80",332,80,2,0,3,1.393056911,6.92,56.15529756,248.6746108,4.675885839,158.1731312,10.13230416
